Layer;category;techno;latitude;longitude;operator;capacite_gwh_year;site_info;operational_status;co2_injection_potential_tpy;municipality;eiffel;eiffel_project_name;capacity_kt_per_year
Offtake;Food processing;Vegetable raw material processing;52,61870599;6,864629609;Stärkefabrik;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Emlichheim;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,6182042;6,753910437;Kraftfutterwerk;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Laar;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;52,61812484;8,311468049;Verarbeitungsanlage für Schlachtnebenprodukten;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;Diepholz;0;N/A;N/A
Offtake;Food processing;Slaughterhouses;52,61804;16,46521;Zak?ady Drobiarskie Rowex Sp. z o.o. - instalacja PRTR - main - dodane w resubmission 2018;N/A;Capacity: >50 tonnes carcass/day;Operational;500;Ostroróg;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,61766434;20,35383415;Wytwórnia Pasz PIAST II Sp.z o.o. - Linia Pasz Sypkich i Granulowanych;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;P?o?sk;0;N/A;N/A
Offtake;Food processing;Slaughterhouses;52,6136;17,3498;„JUTAR” Olgierd Jurek, Andrzej Tarnogrodzki Spó?ka Jawna;N/A;Capacity: >50 tonnes carcass/day;Operational;500;?agiewniki Ko?cielne;0;N/A;N/A
Offtake;Food processing;Milk processing;52,60945;-8,982307;Wyeth Nutritionals Ireland Limited;N/A;Capacity: >200 tonnes/day;Operational;200;Limerick;0;N/A;N/A
Offtake;Food processing;Slaughterhouses;52,60675;6,48155;Plukon Dedemsvaart bv;N/A;Capacity: >50 tonnes carcass/day;Operational;500;Dedemsvaart;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,60420286;7,417326257;Mühle für Futtermittel;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Bawinkel;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,60387802;15,91447163;MI?DZYCHÓD Nowicka spó?ka jawna - Mi?dzychód;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Mi?dzychód;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;52,60328383;13,37011861;Herstellung von Tiefkühlkost;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;Berlin;0;N/A;N/A
Offtake;Food processing;Milk processing;52,60229;6,39677;Friesland Campina Nederland BV;N/A;Capacity: >200 tonnes/day;Operational;200;Balkbrug;0;N/A;N/A
Offtake;Food processing;Slaughterhouses;52,601027;-6,46291;Irish Country Meats (Sheepmeat) (Camolin);N/A;Capacity: >50 tonnes carcass/day;Operational;500;Wexford;0;N/A;N/A
Offtake;Food processing;Slaughterhouses;52,60028076;22,1552906;"Zak?ady Mi?sne ,,ZAKRZEWSCY"" Dariusz Zakrzewski, Janusz Zakrzewski, Spó?ka Jawna - instalacja do uboju";N/A;Capacity: >50 tonnes carcass/day;Operational;500;Kosów Lacki;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,59563624;8,208637921;Mischfutterwerk;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Steinfeld;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;52,59452;17,25497;CARGILL POLAND SPÓ?KA Z OGRANICZON? ODPOWIEDZIALNO?CI? - PRTR 2021 INSTALLATION;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;Kiszkowo;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,59303;16,59341;Mieszalnia Pasz w Szamotu?ach - Produkcja pasz i koncentratów;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Szamotu?y;0;N/A;N/A
Offtake;Food processing;Slaughterhouses;52,59228075;8,215075779;Schlachten von Tieren;N/A;Capacity: >50 tonnes carcass/day;Operational;500;Steinfeld;0;N/A;N/A
Offtake;Food processing;Slaughterhouses;52,59218071;8,200123178;Schlachten von Tieren;N/A;Capacity: >50 tonnes carcass/day;Operational;500;Steinfeld;0;N/A;N/A
Offtake;Food processing;Milk processing;52,59174957;11,87392295;Milchwerk;N/A;Capacity: >200 tonnes/day;Operational;200;Stendal;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,58481216;22,14644623;STAOIL Sp. z o.o. - Laboratorium;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Kosów Lacki;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,58481;22,14645;STAOIL Sp. z o.o. - oleje i t?uszcze p?ynne;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Kosów Lacki;0;N/A;N/A
Offtake;Food processing;Mixed animal & vegetable raw material processing;52,5797054;13,35487609;Herstellung von Süßwaren aus pflanzlichen und tierischen Rohstoffen;N/A;Capacity: >75 tonnes/day if animal share ?10%, or >[300 – (22.5 × A)] tonnes/day if animal share <10%;Operational;500;Berlin;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;52,57602917;13,32291443;Herstellung von Süßwaren  EE befreit;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;Berlin;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;52,57542;5,8653;Liprovit BV;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;Kampen;0;N/A;N/A
Offtake;Food processing;Milk processing;52,57365366;8,136403323;Verarbeitung von Milch;N/A;Capacity: >200 tonnes/day;Operational;200;Holdorf;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,56617737;17,81615448;"Przedsi?biorstwo Przemys?u Ziemniaczanego""Trzemeszno"" Sp. z o.o. - Krochmalnia";N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Trzemeszno;0;N/A;N/A
Offtake;Food processing;Slaughterhouses;52,5661087;17,81444359;Prefere Resins Poland Sp.  zo.o. - R2100;N/A;Capacity: >50 tonnes carcass/day;Operational;500;Trzemeszno;0;N/A;N/A
Offtake;Food processing;Milk processing;52,55675;4,87436;CONO Kaasmakers (Middenbeemster);N/A;Capacity: >200 tonnes/day;Operational;200;Westbeemster;0;N/A;N/A
Offtake;Food processing;Slaughterhouses;52,55649948;19,69772148;"Kutnowskie Zak?ady Drobiarskie "" Exdrob "" S.A. Zak?ad Produkcyjny w P?ocku - I - IPPC";N/A;Capacity: >50 tonnes carcass/day;Operational;500;P?ock;0;N/A;N/A
Offtake;Food processing;Mixed animal & vegetable raw material processing;52,55477564;13,54673048;Herstellen von Backwaren              nur EE;N/A;Capacity: >75 tonnes/day if animal share ?10%, or >[300 – (22.5 × A)] tonnes/day if animal share <10%;Operational;500;Berlin;0;N/A;N/A
Offtake;Food processing;Milk processing;52,55035;5,92638;Ausnutria Kampen BV;N/A;Capacity: >200 tonnes/day;Operational;200;Kampen;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,54414032;8,586964;Anlage zum Herstellen und Abfüllen von Erfrischungsgetränken;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Wagenfeld;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,54256502;13,46961015;Berliner-Kindl-Schultheiss Brauerei;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Berlin;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,54233519;7,888003201;Mischfutterwerk;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Ankum;0;N/A;N/A
Offtake;Food processing;Milk processing;52,54111099;18,51472282;Proszkownia Mleka Sp. z o.o. - Kot?ownia Gazowo-olejowa;N/A;Capacity: >200 tonnes/day;Operational;200;Piotrków Kujawski;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,54087;5,52619;McCain Foods Holland BV (Lelystad);N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Lelystad;0;N/A;N/A
Offtake;Food processing;Slaughterhouses;52,53773878;7,53731077;Anlage zur Schlachten von Schweinen;N/A;Capacity: >50 tonnes carcass/day;Operational;500;Lengerich;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,53475802;13,21163262;Kampffmeyer Getreidemühle;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Berlin;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,53356762;8,261589898;Mühlen für Nahrungs- oder Futtermittel;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Damme;0;N/A;N/A
Offtake;Food processing;Slaughterhouses;52,52939;-8,944625;Anglo Beef Processors Ireland t/a ABP Rathkeale;N/A;Capacity: >50 tonnes carcass/day;Operational;500;Limerick;0;N/A;N/A
Offtake;Food processing;Milk processing;52,51708;6,07226;Abbott Laboratories B.V.;N/A;Capacity: >200 tonnes/day;Operational;200;Zwolle;0;N/A;N/A
Offtake;Food processing;Slaughterhouses;52,51690292;16,2526722;ABP POLAND Sp. z o. o. - Instalacja do uboju byd?a;N/A;Capacity: >50 tonnes carcass/day;Operational;500;Pniewy;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,5154;6,05834;ForFarmers  BV, locatie Zwolle;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Zwolle;0;N/A;N/A
Offtake;Food processing;Slaughterhouses;52,51108;20,32304;"Ubojnia Drobiu z Zak?adem Filetowania ""CEDROB"" S.A.";N/A;Capacity: >50 tonnes carcass/day;Operational;500;Ujazdówek;0;N/A;N/A
Offtake;Food processing;Slaughterhouses;52,51108;20,32304;"Ubojnia Drobiu z Zak?adem Filetowania ""CEDROB"" S.A.";N/A;Capacity: >50 tonnes carcass/day;Operational;500;Ujazdówek;0;N/A;N/A
Offtake;Food processing;Slaughterhouses;52,51108;20,32304;"Ubojnia Drobiu z Zak?adem Filetowania ""CEDROB"" S.A.";N/A;Capacity: >50 tonnes carcass/day;Operational;500;Ujazdówek;0;N/A;N/A
Offtake;Food processing;Slaughterhouses;52,5107;19,0873;"Zak?ady Mi?sne ""MAT"" w Czerniewicach Sp. z o.o - instalacja PRTR - main - dodane w resubmission 2018";N/A;Capacity: >50 tonnes carcass/day;Operational;500;Czerniewice;0;N/A;N/A
Offtake;Food processing;Milk processing;52,50882;6,2621;Royal Lactalis Leerdammer BV (Dalfsen);N/A;Capacity: >200 tonnes/day;Operational;200;Dalfsen;0;N/A;N/A
Offtake;Food processing;Milk processing;52,50881;6,26211;Lactalis Leerdammer BV (Dalfsen);N/A;Capacity: >200 tonnes/day;Operational;200;Dalfsen;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,50753858;8,058636072;Anlage zum Mahlen von Futtermitteln;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Neuenkirchen-Vörden;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;52,5072;6,42194;Ausnutria Ommen B.V.;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;Ommen;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,50410274;7,307943298;Kraftfutterwerk Lingen;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Lingen;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;52,5024;4,79296;Meneba Meel Wormerveer BV;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;Wormerveer;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,49944;16,43611;Sano - Nowoczesne ?ywienie Zwierz?t Sp. z o.o. - instalacja PRTR - main - dodane w resubmission 2018;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;S?kowo;0;N/A;N/A
Offtake;Food processing;Milk processing;52,49938;5,44464;Farm Dairy BV;N/A;Capacity: >200 tonnes/day;Operational;200;Lelystad;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,49664;4,79571;Cargill Cocoa Wormer;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Wormer;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,48573;4,8104;Bunge Loders Croklaan Worrmerveer;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Wormerveer;0;N/A;N/A
Offtake;Food processing;Slaughterhouses;52,48254013;22,02873802;Indyk Mazowsze Sp.z.o.o. - Kot?ownia;N/A;Capacity: >50 tonnes carcass/day;Operational;500;Tchórzowa;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;52,48195;16,89583;LISNER Sp. z o.o. - Ch?odnictwo;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;Pozna?;0;N/A;N/A
Offtake;Food processing;Mixed animal & vegetable raw material processing;52,47380466;8,092968636;Anlage zur Herstellung v. sonst. Nahrungsmittelerzeugnissen;N/A;Capacity: >75 tonnes/day if animal share ?10%, or >[300 – (22.5 × A)] tonnes/day if animal share <10%;Operational;500;Neuenkirchen-Vörden;0;N/A;N/A
Offtake;Food processing;Milk processing;52,471246;-8,163155;Tipperary Co-operative Creamery Limited;N/A;Capacity: >200 tonnes/day;Operational;200;Tipperary;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,47008;4,80837;Olam Cocoa BV;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Koog Aan De Zaan;0;N/A;N/A
Offtake;Food processing;Milk processing;52,46708272;9,223335357;Milchverarbeitung (inkl. Sprühtrocknung);N/A;Capacity: >200 tonnes/day;Operational;200;Rehburg-Loccum;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,4657;4,81213;Tate & Lyle Netherlands BV;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Koog Aan De Zaan;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,46406;4,81815;Cargill Cocao Aurora;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Zaandam;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,46099;6,50257;CAV Den Ham & E.J. Bos B.V.;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Den Ham;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,46039345;13,46801631;Jacobs Röstanlage;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Berlin;0;N/A;N/A
Offtake;Food processing;Mixed animal & vegetable raw material processing;52,45468;5,99774;Plukon Wezep BV;N/A;Capacity: >75 tonnes/day if animal share ?10%, or >[300 – (22.5 × A)] tonnes/day if animal share <10%;Operational;500;Wezep;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,45326;5,99481;CêlaVita B.V.;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Wezep;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,452932;-6,712129;Tirlán Limited;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Wexford;0;N/A;N/A
Offtake;Food processing;Milk processing;52,437947;-9,487134;Kerry Ingredients (Ireland) Limited (Listowel);N/A;Capacity: >200 tonnes/day;Operational;200;Kerry;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,43066788;21,16036034;Coca-Cola HBC Polska Sp. z o.o. filia w Radzyminie - Akumulatorownia;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Radzymin;0;N/A;N/A
Offtake;Food processing;Mixed animal & vegetable raw material processing;52,42956;17,42312;Nordan Sp. z o.o. - PRTR 2020 INSTALLATION;N/A;Capacity: >75 tonnes/day if animal share ?10%, or >[300 – (22.5 × A)] tonnes/day if animal share <10%;Operational;500;Rakowo;0;N/A;N/A
Offtake;Food processing;Mixed animal & vegetable raw material processing;52,42702;16,98051;Unilever Polska S.A., Oddzia? Pozna? - Instalacja do produkcji zup w proszku - bud. A;N/A;Capacity: >75 tonnes/day if animal share ?10%, or >[300 – (22.5 × A)] tonnes/day if animal share <10%;Operational;500;Pozna?;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;52,42694;4,80109;Hilton Meats Zaandam BV;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;Zaandam;0;N/A;N/A
Offtake;Food processing;Slaughterhouses;52,42607;22,22375;SOKO?ÓW S.A.- Oddzia? w Soko?owie Podlaskim - Linia uboju trzody;N/A;Capacity: >50 tonnes carcass/day;Operational;500;Soko?ów Podlaski;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;52,42607;22,22375;SOKO?ÓW S.A.- Oddzia? w Soko?owie Podlaskim - W?DZARNIA;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;Soko?ów Podlaski;0;N/A;N/A
Offtake;Food processing;Milk processing;52,42586661;16,39443833;P.P.H.U. „ERTOP” Robert, Agnieszka Kasprzak;N/A;Capacity: >200 tonnes/day;Operational;200;Duszniki;0;N/A;N/A
Offtake;Food processing;Milk processing;52,42098352;7,829751369;Milchverarbeitung;N/A;Capacity: >200 tonnes/day;Operational;200;Neuenkirchen;0;N/A;N/A
Offtake;Food processing;Milk processing;52,41786;22,87606;POLSER Spó?ka z o.o - 2;N/A;Capacity: >200 tonnes/day;Operational;200;Siemiatycze;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;52,41623;4,80977;ADM WILD Netherlands B.V.;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;Amsterdam;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;52,41294;5,25721;CTH B.V.;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;Almere;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;52,41246;5,25583;Sonac Almere BV;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;Almere;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,41177;4,7697;Cargill BV (Multiseed);N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Amsterdam;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,40769046;8,058778565;Mischfutterwerk;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Bramsche;0;N/A;N/A
Offtake;Food processing;Slaughterhouses;52,40356827;22,3851757;GETMOR Sp. z o.o. Sp. K.-ubojnia;N/A;Capacity: >50 tonnes carcass/day;Operational;500;Wola Sucho?ebrska;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,40161;4,86474;Bunge Netherlands BV;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Amsterdam;0;N/A;N/A
Offtake;Food processing;Mixed animal & vegetable raw material processing;52,3947;6,14221;Stegeman C.V.;N/A;Capacity: >75 tonnes/day if animal share ?10%, or >[300 – (22.5 × A)] tonnes/day if animal share <10%;Operational;500;Wijhe;0;N/A;N/A
Offtake;Food processing;Mixed animal & vegetable raw material processing;52,38534;5,79115;Nestlé Nederland BV (Nunspeet);N/A;Capacity: >75 tonnes/day if animal share ?10%, or >[300 – (22.5 × A)] tonnes/day if animal share <10%;Operational;500;Nunspeet;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;52,385;16,9975;Kompania Piwowarska SA - Browar w Poznaniu - Browar;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Pozna?;0;N/A;N/A
